cgi_id	gene_id
cgi8840	100329433
cgi8841	799904;101883830
cgi8842	799904;101883830
cgi8843	100000126
cgi8844	100537238
cgi8845	108182240;324004
cgi8846	108182240;324004
cgi8847	141379194
cgi8848	141379193;777612
cgi8849	100333633
cgi885	100007906;494481
cgi8850	100333633
cgi8851	100333633
cgi8852	30083
cgi8853	393394
cgi8854	393394
cgi8855	393394
cgi8856	100101643
cgi8857	564377;570700
cgi8858	570700
cgi8859	570700
cgi886	406256;100144567
cgi8860	100190920
cgi8861	393544
cgi8862	406563
cgi8863	406563
cgi8864	406563
cgi8865	558484
cgi8866	550384
cgi8867	566499
cgi8868	566499
cgi8869	566499
cgi887	100008009;559922
cgi8870	566499
cgi8871	566552
cgi8873	566668
cgi8874	566732
cgi8875	566732
cgi8876	566732
cgi8877	574422
cgi8878	100331471
cgi8879	100331471
cgi888	100008009;559922
cgi8880	567549
cgi8881	568757
cgi8882	568713
cgi8883	568565
cgi8884	554169
cgi8886	393906
cgi8887	404209
cgi8888	404209
cgi8889	405803
cgi889	568214
cgi8890	405803;100034521
cgi8891	568984
cgi8892	406794
cgi8893	378477
cgi8894	553164
cgi8895	553164
cgi8896	553164
cgi8897	553164
cgi8898	373131
cgi8899	569216
cgi89	559454
cgi890	368893
cgi8900	30751
cgi8901	405828
cgi8902	494163
cgi8903	494163
cgi8904	494163
cgi8905	555433
cgi8906	555348
cgi8907	555348
cgi8908	555348
cgi8909	555348
cgi891	368893;368892
cgi8910	555348
cgi8912	100049705
cgi8913	100049705
cgi8914	100049705
cgi8915	100049705
cgi8916	100049705;100004252
cgi8917	556369
cgi8918	101885084;110437774
cgi8919	110437774
cgi892	368664;137488018
cgi8920	445483
cgi8921	445483
cgi8922	792098
cgi8923	406855;141379513
cgi8924	326663
cgi8925	326663
cgi8926	100330681
cgi8927	100149670;792097
cgi8928	555703;108180359;108180475
cgi8929	564322;767796
cgi893	100007192
cgi8930	569100;141379523
cgi8931	101885478
cgi8932	100332164
cgi8933	568029
cgi8934	568145
cgi8935	568203;100170789
cgi8936	568408;100003104
cgi8937	137488609;100330246
cgi8938	100330974
cgi8939	100330974
cgi894	100007192
cgi8941	141379522
cgi8942	569667
cgi8943	569667
cgi8944	569589
cgi8945	569589;141379524
cgi8946	570698
cgi8947	449556
cgi8948	393912
cgi8949	570397
cgi895	100007192
cgi8950	570167;100150331
cgi8951	570167;100150331;100536501
cgi8952	101882022;403079
cgi8953	101882022;317638
cgi8954	101882022;317638
cgi8955	101882022;325631;557026
cgi8956	101882022;325631;494102
cgi8957	101882022;325631;494102;100151460
cgi8958	101882022;325631;560026
cgi8959	325631;141379532;606665
cgi896	100007192
cgi8960	557680
cgi8961	692351
cgi8962	561348
cgi8963	334665
cgi8964	323671
cgi8965	570410
cgi8966	692284;570320
cgi8967	378444
cgi8968	406294;101882890;137488759
cgi897	100537031
cgi8970	571972;141379539
cgi8975	561866
cgi8976	561589
cgi8977	561832
cgi8978	393853
cgi8979	393853
cgi898	100125749
cgi8980	791149
cgi8981	558218
cgi8982	323994
cgi8983	407633
cgi8984	553687
cgi8985	553687
cgi8987	335916
cgi8989	557060
cgi899	100125749;141378646
cgi8990	393446
cgi8991	555349
cgi8992	137488630
cgi8993	323974
cgi8994	323974
cgi8995	555843
cgi8996	555843
cgi8997	333952
cgi8998	556073
cgi8999	368217
cgi90	559454
cgi900	436940
cgi9000	562889
cgi9001	406463
cgi9003	30291
cgi9004	30291
cgi9005	30291
cgi9006	555637
cgi9007	555637
cgi9008	567039
cgi9009	567039
cgi901	64271
cgi9010	567341
cgi9011	792104
cgi9012	394203
cgi9013	567985
cgi9014	568165
cgi9015	568165;568216
cgi9016	568263
cgi9017	556304
cgi9018	556371
cgi9019	556439
cgi902	557261
cgi9020	393202
cgi9021	556591;65232
cgi9022	556591;404627
cgi9023	556591;404627
cgi9024	556591;404627
cgi9025	556591;404627
cgi9026	141379558;327065
cgi9027	559149
cgi9028	140422
cgi9029	140422
cgi903	64270
cgi9030	560060
cgi9031	554230
cgi9032	386856;141379564
cgi9033	386856;141379564;561076
cgi9034	386856;141379564;561076
cgi9035	386856;141379564
cgi9037	561226
cgi9038	393272;558173
cgi9039	369189
cgi904	553162
cgi9040	556491;553466
cgi9041	557946
cgi9042	556002;556523
cgi9043	555704
cgi9044	555350
cgi9045	555350
cgi9046	101886561
cgi9047	553788
cgi9048	562195
cgi9049	562195
cgi905	553162
cgi9050	562195
cgi9051	562195
cgi9052	566412
cgi9053	404732
cgi9054	569881
cgi9055	100034405;569806
cgi9056	569553
cgi9057	406724
cgi9058	406724
cgi9059	100034522
cgi906	436923
cgi9060	137488655;405843
cgi9061	137488655;79375
cgi9062	137488655
cgi9063	393461
cgi9064	393461;141379245
cgi9065	494037
cgi9066	450039
cgi9067	568372
cgi9068	100329781
cgi9069	407718;567401
cgi907	570598;570582
cgi9070	563920
cgi9071	563920
cgi9072	563855
cgi9073	566768
cgi9074	436838;100005732
cgi9075	562667;141379283
cgi9076	562521
cgi9077	562047;561969
cgi9078	561901
cgi9079	561350
cgi908	570582
cgi9080	405778
cgi9081	560787
cgi9082	141379293;399487
cgi9083	560495
cgi9084	321364
cgi9085	137488661;30603
cgi9086	137488661;30603
cgi9087	559505
cgi9088	406270
cgi9089	447799
cgi909	570582
cgi9090	447799
cgi9091	394139
cgi9092	557218;141379311
cgi9093	141379311;556789
cgi9094	555576
cgi9095	445214;100320445
cgi9096	794170
cgi9097	794170
cgi9098	795212;393590
cgi9099	141379355;252851
cgi910	796284
cgi9100	141379356
cgi9101	137488668
cgi9103	558578
cgi9104	557280
cgi9105	436617
cgi9106	436617
cgi9107	399482
cgi9108	559150
cgi9109	559150
cgi911	324303;570409
cgi9110	559150;387591
cgi9111	566905
cgi9112	394236
cgi9113	566703
cgi9114	192323;406710
cgi9116	334490
cgi9117	550375;565921
cgi9118	492494
cgi912	570409
cgi9120	564874
cgi9121	564097
cgi9122	563288
cgi9123	567088
cgi9124	567088;141379386
cgi9125	541419;561834
cgi9126	562261;562048
cgi9127	562261;562048
cgi9128	393939
cgi9129	100034413
cgi913	552940
cgi9130	562595
cgi9131	562739
cgi9132	437001
cgi9133	563394
cgi9134	563732
cgi9135	407988
cgi9136	564535
cgi9137	445395;565603
cgi9138	445395;58146
cgi9139	445395;58146
cgi914	570117
cgi9140	110438188
cgi9141	110438188
cgi9142	30236
cgi9143	566474;565892
cgi9144	566078
cgi9145	566078
cgi9146	555640
cgi9147	555640
cgi9148	555640
cgi9149	555436
cgi915	570117
cgi9150	555436
cgi9151	555352
cgi9152	664747;137488687
cgi9153	137488687;556856
cgi9154	137488687;556856
cgi9155	557061
cgi9156	108180238;798107
cgi9157	100034412;141379442
cgi9158	558359
cgi9159	558359
cgi916	334050
cgi9160	558359
cgi9161	560719
cgi9162	560788;101884544
cgi9163	100003844
cgi9164	767634
cgi9165	405788
cgi9166	405788
cgi9167	405788
cgi9168	100537703
cgi9169	100537703
cgi917	570033
cgi9170	100537703
cgi9171	100537703
cgi9172	100537703
cgi9173	100537703
cgi9174	100537703
cgi9175	100537703
cgi9177	100331041
cgi9178	100331041
cgi9179	568195
cgi918	570012
cgi9180	100332544;30632
cgi9181	100332544;30632
cgi9182	100332544
cgi9183	100332544
cgi9184	100332544
cgi9185	569329
cgi9186	405839
cgi9187	326716;564403
cgi9188	564403;394198
cgi9189	564403
cgi919	569986
cgi9190	564589;436766
cgi9191	564589;436766
cgi9192	564719
cgi9193	564794
cgi9195	565010
cgi9196	565010
cgi9197	555214
cgi9198	553187
cgi9199	553187
cgi920	798174
cgi9200	100333558
cgi9201	436839
cgi9202	141379459
cgi9203	141379459
cgi9204	141379459;550545
cgi9205	141379459;550545
cgi9206	566838
cgi9207	566838;137488700
cgi9208	566838;137488700
cgi9209	566838
cgi921	569779
cgi9210	566838
cgi9211	566838
cgi9212	141379463;100331995
cgi9213	141379463;100331995
cgi9215	497102;141379460
cgi9216	497102;141379460
cgi9217	100319138
cgi9218	100319138
cgi9219	572108
cgi922	569779;569723
cgi9220	572108;493627
cgi9221	141379474;58112
cgi9222	58112
cgi9223	137488701
cgi9224	137488701;402941
cgi9225	100002842;141379475;141379473
cgi9226	100002842;393920
cgi9227	101883460
cgi9228	493783
cgi9229	493783;560815
cgi923	141378661;569631
cgi9230	100334346
cgi9231	100331714
cgi9232	100331714
cgi9233	100331714
cgi9234	100007749
cgi9235	100007749
cgi9236	100007749
cgi9237	100422734
cgi9238	100422734
cgi9239	321564
cgi924	100148976
cgi9240	321564
cgi9241	327336
cgi9242	402931
cgi9243	402931
cgi9244	100006371
cgi9245	404050
cgi9246	404050
cgi9247	567041;100536673
cgi9248	567041;619201
cgi9249	567041;141379468
cgi925	100148976
cgi9250	567041;110438205
cgi9251	567041
cgi9252	567041;567105
cgi9253	567041;567105
cgi9254	141379469;100034609
cgi9255	141379469;100034609
cgi9256	141379469;100034609
cgi9257	141379469
cgi9259	327096
cgi926	100148976
cgi9260	393864;137488718
cgi9261	101884459
cgi9262	101884459
cgi9263	101884459
cgi9264	101884459;560682;100034409;101885094
cgi9265	101884459;560682;100034409;137488706
cgi9266	101884459;560682;100034409;110438206
cgi9267	560682;100034409;141379467
cgi9268	560682;100034409;108180292
cgi9269	560682;100034409;110438207
cgi927	568941
cgi9270	560682;100034409;137488719
cgi9271	560682;100334776
cgi9272	560682;100334776
cgi9273	560682;100334776
cgi9274	560682;327364
cgi9275	560682;327364
cgi9276	560682;100334012
cgi9277	560682;100334012
cgi9278	560682;100333944
cgi9279	569262
cgi928	799747
cgi9280	569262
cgi9281	571911
cgi9282	30483
cgi9283	100334605
cgi9284	100538060
cgi9286	494534
cgi9287	569608
cgi9288	798872
cgi929	799747
cgi9290	565155
cgi9292	100535470
cgi9293	100535470
cgi9294	405889
cgi9295	101884676
cgi9296	101884676
cgi9297	101884676
cgi9298	101884676
cgi9299	101884676
cgi930	403050
cgi9300	368864
cgi9301	141379485;393710
cgi9302	100334245
cgi9303	100334245
cgi9304	141379481
cgi9305	101883257
cgi9306	555839
cgi9307	555839
cgi9308	555839
cgi9309	406394
cgi931	403050
cgi9310	402929
cgi9311	100331694
cgi9312	100331694;100499249
cgi9313	108180286
cgi9314	108180286
cgi9315	405898
cgi9316	405898
cgi9317	405898
cgi9318	405898
cgi9319	405898
cgi932	141378662;402973
cgi9320	100006791
cgi9321	100149080
cgi9322	100149080
cgi9323	100149080
cgi9324	103909381
cgi933	402973
cgi9332	137495811;137495667
cgi9333	141379567
cgi9334	100537272
cgi9335	100537272
cgi9336	100537272
cgi9337	100537272
cgi9338	572347
cgi9339	572347;141379931
cgi934	563459
cgi9340	572347;141379931
cgi9341	100537394
cgi9342	100537394
cgi9343	100537394;100537436
cgi9344	100537394;100537436;571289
cgi9345	100537436;571289
cgi9346	30307
cgi9347	30307
cgi9348	30307
cgi9349	30307
cgi935	563267
cgi9350	30307
cgi9351	100996239;100329416
cgi9352	100996239;100329416
cgi9353	101885008
cgi9354	101885008
cgi9355	405837
cgi9356	405837
cgi9357	101884664
cgi9358	101884664
cgi9359	406556
cgi936	100004929;100330518
cgi9360	406556
cgi9361	100141496
cgi9362	402962
cgi9363	402962
cgi9364	572200
cgi9365	572200
cgi9367	562155
cgi9368	562155
cgi9369	562155
cgi937	692273
cgi9370	393536
cgi9371	335057
cgi9372	335057
cgi9373	393145
cgi9374	393145;141379934
cgi9375	101882866
cgi9376	101882866
cgi9377	101882866
cgi9378	141379933
cgi9379	141379933
cgi938	692273
cgi9380	101883127
cgi9381	101883127
cgi9382	101883127
cgi9383	100330980
cgi9384	100330980
cgi9385	100330980
cgi9386	100330980
cgi9387	568332
cgi9388	141379941;394113
cgi939	556136
cgi9391	100526651
cgi9392	100526651
cgi9393	100526651
cgi9394	100526651
cgi9395	58215
cgi9396	100000073
cgi9397	100000073
cgi9398	100000073
cgi940	555922
cgi9400	553510
cgi9401	553510
cgi9402	141379945
cgi9403	572502
cgi9404	572502
cgi9405	572502
cgi9406	572502
cgi9407	555511
cgi9408	555511
cgi9409	797430;101883468
cgi941	101885431
cgi9410	100333323
cgi9411	100332111
cgi9412	100332111
cgi9413	100537080
cgi9414	100537080
cgi9415	100537309
cgi9416	100537309
cgi9417	326282
cgi9418	326282
cgi9419	100148342
cgi942	768198
cgi9420	565062
cgi9421	565062
cgi9422	751653
cgi9423	474331
cgi9424	562474
cgi9425	141379954;101885039
cgi9426	141379954;101885039
cgi9427	141379954;101885039
cgi9428	141379954;101885039
cgi9429	141379954;101885039
cgi943	101885657
cgi9431	447928
cgi9432	327642
cgi9433	327642
cgi9434	799960
cgi9435	334460
cgi9436	402833
cgi9437	402833
cgi9438	402833
cgi9439	402833
cgi944	553607
cgi9440	402833
cgi9441	30718
cgi9442	30718
cgi9443	30718
cgi9444	30718
cgi9445	30718
cgi9446	30718
cgi9447	402980
cgi9448	402980
cgi9449	553755
cgi945	541523
cgi9450	553755
cgi9451	141379962;641576
cgi9452	141379962;555985
cgi9453	553754
cgi9454	553754
cgi9455	100004688
cgi9456	323645
cgi9457	137488778;792854
cgi9458	137488778;101180909
cgi9459	101180909
cgi946	558673
cgi9460	101180909
cgi9461	141379966;141379967
cgi9462	406239
cgi9463	100333321
cgi9464	474325;561618
cgi9465	100334431
cgi9466	100334431
cgi9467	141379974;445092
cgi9468	141379974;445092
cgi9469	445092
cgi947	558673
cgi9471	110438240;571919
cgi9472	791211
cgi9473	550590
cgi9474	777624
cgi9475	777624
cgi9476	678640;141379972
cgi9477	678640;141379972
cgi9478	563316
cgi9479	563316
cgi948	110438586;558528
cgi9480	563316
cgi9481	563316
cgi9487	560759
cgi9489	571011
cgi949	100538169
cgi9490	571011
cgi9491	559905
cgi9492	554089;100136851
cgi9493	554089;100136851
cgi9494	100330530
cgi9496	405759
cgi9497	556150
cgi9498	560883
cgi9499	569698
cgi95	137495392
cgi950	406810
cgi9500	569698
cgi9501	100005116
cgi9502	767774
cgi9503	567670
cgi9504	141379990;100334297
cgi9505	141379990;100334297
cgi9506	141379990;100334297
cgi9507	559908
cgi9508	407651
cgi9509	565198;141379993;436885
cgi951	393995
cgi9510	565198;141379995;322997
cgi9511	565198;562804
cgi9512	565198;562804
cgi9513	565198;436873
cgi9514	565198;393183
cgi9515	565198;570671
cgi9516	565198;393348
cgi9517	436835
cgi9518	436835
cgi9519	436835;141379997
cgi952	100333537
cgi9520	436835
cgi9521	436835
cgi9527	101884909
cgi9528	553743
cgi9529	141379820;555195
cgi953	100333537
cgi9530	30333
cgi9531	141379822
cgi9532	794093
cgi9533	100334777
cgi9534	100334777
cgi9535	564099
cgi9536	562796
cgi9537	562796
cgi9538	570076
cgi9539	393757
cgi954	100333537
cgi9540	140818
cgi9541	141379836;30465
cgi9542	141379836;30465
cgi9543	566274
cgi9544	568265
cgi9545	568320
cgi9546	137490590;568510
cgi9547	553186
cgi9548	553186
cgi9549	555578
cgi955	100333537
cgi9550	556413
cgi9551	103909450;572733;793912
cgi9552	103909450;553718
cgi9553	436748
cgi9554	141379847
cgi9557	794999;794924
cgi9558	794796
cgi9559	797005
cgi956	100333537
cgi9560	559022
cgi9561	559022
cgi9562	394146
cgi9563	394146
cgi9564	797032
cgi9565	797032;406507
cgi9566	337556
cgi9567	797538
cgi9568	799352
cgi9569	799566
cgi957	141378906
cgi9570	797662
cgi9571	562919
cgi9572	100006332
cgi9573	100006332;317636
cgi9575	777733
cgi9576	323269
cgi9577	323269
cgi9578	323269
cgi9579	30447
cgi9580	569931
cgi9581	447891;569473
cgi9582	569554;569217
cgi9583	141379873
cgi9584	445200;100534921
cgi9585	554046;101882069
cgi9586	100334848
cgi9587	550468
cgi9588	81583
cgi9589	100007635
cgi959	30532
cgi9590	563327
cgi9591	563327
cgi9592	566908;192305
cgi9594	554105
cgi9595	568512
cgi9596	568512
cgi9597	564921
cgi9598	402952
cgi9599	562231
cgi96	141384400;137496058
cgi960	30532
cgi9600	562231
cgi9601	569034
cgi9602	558326
cgi9603	558326
cgi9604	558326
cgi9605	558326
cgi9606	558326
cgi9607	558326
cgi9608	558326
cgi9609	558326
cgi961	559656
cgi9610	100006951
cgi9611	100006951
cgi9612	100006951
cgi9613	100006951
cgi9614	100006951;415106
cgi9616	557911
cgi9619	100149100
cgi962	777641
cgi9620	559090
cgi9621	100001904
cgi9622	141380016;100002393
cgi9623	141380016;100002393
cgi9624	394098
cgi9625	562596
cgi9626	100005187
cgi9627	562262
cgi9628	336933;541417
cgi9629	393112
cgi963	324655
cgi9630	568845
cgi9631	568845
cgi9632	100149273
cgi9633	664766;141380025
cgi9634	141380027;266755
cgi9635	192121
cgi9636	192121
cgi9637	192121
cgi9638	325449
cgi9639	141379892;436991
cgi9640	436991
cgi9641	566257
cgi9642	324961
cgi9643	560785
cgi9644	560654
cgi9645	561288
cgi9646	561153
cgi9647	561153
cgi9648	100000713
cgi9649	654446
cgi9650	492764;562805
cgi9651	562805;141379903
cgi9652	572084
cgi9655	564098
cgi9656	378728;141379899
cgi9657	324283
cgi9658	678653
cgi9659	556978
cgi966	58072
cgi9660	556663
cgi9661	58096
cgi9662	557912
cgi9663	327538
cgi9664	101883158
cgi9665	30534
cgi9666	30534
cgi9668	30531;137488844
cgi967	561416
cgi9670	141379915;100884139
cgi9671	100149876;141379917
cgi9672	141379912
cgi9673	558810
cgi9674	116994;415177
cgi9675	553402
cgi9676	553242;559693
cgi9677	553242
cgi9678	559839
cgi9679	559839
cgi968	561830
cgi9680	556421
cgi9681	556421
cgi9682	559364
cgi9683	751637
cgi9684	100151762
cgi9685	100329397
cgi9686	100329897
cgi9687	100329977
cgi9688	555437
cgi9689	555437
cgi969	137488208;322473
cgi9690	100004956
cgi9691	563783
cgi9692	100005008
cgi9693	446120;566514
cgi9694	446120
cgi9695	100538116
cgi9697	100332120
cgi9698	393553;141379927
cgi9699	571664
cgi970	335863;373116
cgi9700	571664;321948
cgi9701	321948;100535378
cgi9702	321948;497649
cgi9703	321948;497649
cgi9704	321948;497649
cgi9705	321948;393885
cgi9706	321948;437020
cgi9707	321948;450034
cgi9708	321948;569359
cgi9709	321948;569359
cgi971	335863
cgi9710	321948;324863
cgi9711	321948;324863
cgi9712	321948;335032
cgi9713	321948;335032
cgi9714	321948;335032
cgi9715	321948
cgi9716	321948;554177;100000526
cgi9717	321948;100000526;404622
cgi9718	321948;100000526;404622
cgi9719	100000526;405836
cgi972	140633
cgi9720	100000526;678613
cgi9721	100000526
cgi9722	678598
cgi9723	137488853
cgi9724	100073339;406828
cgi9725	327175
cgi9726	327175
cgi9727	327175
cgi9728	327079
cgi9729	767665
cgi973	100322182
cgi9730	767665;799908
cgi9731	100005331
cgi9732	553133;751630
cgi9733	791133;100003986
cgi9734	791133;100003986
cgi9735	100003986
cgi9736	393833
cgi9737	405894
cgi9738	322667
cgi9739	322667
cgi974	101887100
cgi9740	322667
cgi9741	322667
cgi9742	393552
cgi9743	393552
cgi9744	335459
cgi9745	335459
cgi9746	403004
cgi9747	751640;562149
cgi9748	751640;562149
cgi9749	137489032
cgi975	562398
cgi9750	137489032
cgi9751	137489032
cgi9752	137489032
cgi9753	137489032
cgi9754	137489032
cgi9755	553536
cgi9756	100534922
cgi9757	393701;100004842
cgi9758	100004842;101885825
cgi9759	100004842
cgi976	100126813;562258
cgi9760	100535282
cgi9761	335083
cgi9762	335083
cgi9763	560426
cgi9764	560426
cgi9765	560426
cgi9766	560426
cgi9767	560426
cgi9768	560426
cgi9769	560426
cgi977	100126813;562258
cgi9770	560426
cgi9771	402922
cgi9772	402922
cgi9773	402922
cgi9774	402922
cgi9775	402922;560275
cgi9776	560275
cgi9777	449996
cgi9778	394081
cgi9779	394081;445191
cgi978	100126813
cgi9780	559473
cgi9781	559473
cgi9782	559473
cgi9783	559473
cgi9784	560064
cgi9785	560064
cgi9786	100151416
cgi9787	100151416
cgi9788	100145909
cgi9789	100145909
cgi979	100126813;101882182
cgi9790	101886149
cgi9791	503736
cgi9792	567161
cgi9793	567161
cgi9796	567222
cgi9797	100037321
cgi9798	564210
cgi9799	141380116;30079
cgi98	558743
cgi980	563730
cgi9800	141380116;30079
cgi9801	141380116;141380115
cgi9802	393215
cgi9803	393215
cgi9804	83780
cgi9805	83780
cgi9806	492474;83775
cgi9807	570720;100332206
cgi9808	570693
cgi981	564789
cgi9811	30750
cgi9812	572057
cgi9813	393629
cgi9814	100330921
cgi9815	393570
cgi9816	393570
cgi9819	436844;108181238
cgi982	334015
cgi9820	325034
cgi9821	325034
cgi9822	570443;619252
cgi9823	100334962
cgi9824	100334962
cgi9826	30196;405888
cgi9827	563257;321247
cgi9828	572341
cgi9829	327483
cgi983	564982
cgi9830	102216340
cgi9831	140820
cgi9832	140820
cgi9833	140820
cgi9834	140820
cgi9835	140820
cgi9836	140820
cgi9837	140820
cgi9838	140820
cgi9839	140820
cgi984	323883
cgi9840	140820
cgi9841	140820
cgi9845	141380134
cgi9846	141380134
cgi9847	141380132
cgi9848	141380132
cgi9849	141380132
cgi985	563345
cgi9850	141380132;141380137
cgi9851	141380132
cgi9852	141380132
cgi9853	556504
cgi9854	556504
cgi9855	406350
cgi9856	406350
cgi9857	406350
cgi9858	406350
cgi9859	541380
cgi986	563345
cgi9861	108181225
cgi9862	571786
cgi9863	571786
cgi9864	571786
cgi9865	571786
cgi9866	571786
cgi9867	571786
cgi9868	259250
cgi9869	101884662
cgi987	393746
cgi9870	562839
cgi9871	337851
cgi9872	567405
cgi9873	567405
cgi9874	567405;567465
cgi9875	567465;565827
cgi9876	393303
cgi9877	393303
cgi9878	336844
cgi9879	402857
cgi988	100536162
cgi9880	402857;100332329
cgi9881	402857;192338;563836
cgi9882	402857;192338;563754
cgi9883	402857;323020
cgi9884	100002141
cgi9885	325181
cgi9886	323115;137495449
cgi9887	407672
cgi9888	407672
cgi9889	407672
cgi989	100536162
cgi9890	407672
cgi9891	407672
cgi9892	407672
cgi9893	407672
cgi9894	407672
cgi9895	407672
cgi9896	407672
cgi9897	407672
cgi9898	568759
cgi9899	556528
cgi99	141384377
cgi990	100329883;114415
cgi9900	431715;557065
cgi9901	406428
cgi9902	557283
cgi9903	108181206;553087
cgi9904	553087
cgi9905	792924
cgi9906	558619
cgi9907	450082;447811
cgi9908	447811
cgi9909	447811
cgi991	100537283;336567
cgi9910	559228
cgi9911	406848
cgi9912	245700
cgi9913	245700
cgi9914	245700
cgi9915	245700
cgi9916	402921
cgi9917	402921
cgi9918	402921
cgi9919	402921
cgi992	100142654
cgi9920	402921
cgi9921	402921
cgi9922	402921
cgi9923	402921
cgi9924	402921
cgi9925	402921
cgi9926	402921
cgi9927	402921
cgi9928	563849
cgi9929	563849
cgi993	569944
cgi9930	563849
cgi9931	563849
cgi9932	563849
