cgi_chr	cgi_start	cgi_end	cgi_id	gene_chr	gene_start	gene_end	gene_id	strand
NC_133197.1	10822773	10823464	cgi9923	NC_133197.1	10793893	10852725	402921	+
NC_133197.1	10833735	10834668	cgi9924	NC_133197.1	10793893	10852725	402921	+
NC_133197.1	10837684	10837987	cgi9925	NC_133197.1	10793893	10852725	402921	+
NC_133197.1	10844385	10844872	cgi9926	NC_133197.1	10793893	10852725	402921	+
NC_133197.1	10851436	10851704	cgi9927	NC_133197.1	10793893	10852725	402921	+
NC_133197.1	10864575	10864803	cgi9928	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10867850	10868140	cgi9929	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10892586	10892847	cgi9930	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10909687	10910040	cgi9931	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10925258	10925467	cgi9932	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10929589	10929795	cgi9933	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10943726	10944231	cgi9934	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10959305	10959621	cgi9935	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10959305	10959621	cgi9935	NC_133197.1	10953130	10962066	141380178	-
NC_133197.1	10967228	10967521	cgi9936	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10968456	10968987	cgi9937	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	10984027	10984294	cgi9938	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11010296	11010521	cgi9939	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11015267	11015667	cgi9940	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11024252	11024483	cgi9941	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11075230	11075476	cgi9942	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11077739	11078099	cgi9943	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11099794	11100139	cgi9944	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11099794	11100139	cgi9944	NC_133197.1	11092997	11148182	449539	-
NC_133197.1	11126024	11126305	cgi9945	NC_133197.1	10853162	11185700	563849	+
NC_133197.1	11126024	11126305	cgi9945	NC_133197.1	11092997	11148182	449539	-
NC_133197.1	11269356	11269714	cgi9946	NC_133197.1	11253506	11271651	450016	-
NC_133197.1	11269356	11269714	cgi9946	NC_133197.1	11267427	11321818	101882905	+
NC_133197.1	11413897	11414216	cgi9947	NC_133197.1	11411831	11416881	436656	+
NC_133197.1	11433124	11433380	cgi9948	NC_133197.1	11431063	11437330	321502	+
NC_133197.1	11529777	11530079	cgi9949	NC_133197.1	11513937	11532977	100317924	+
NC_133197.1	11631360	11631656	cgi9950	NC_133197.1	11629476	11750385	724006	+
NC_133197.1	11747333	11747709	cgi9951	NC_133197.1	11629476	11750385	724006	+
NC_133197.1	11819832	11820113	cgi9952	NC_133197.1	11749234	11822333	100333673	-
NC_133197.1	11822237	11822640	cgi9953	NC_133197.1	11749234	11822333	100333673	-
NC_133197.1	11822237	11822640	cgi9953	NC_133197.1	11820290	11836505	321464	+
NC_133197.1	11883044	11883487	cgi9954	NC_133197.1	11877621	12007275	553237	-
NC_133197.1	11888025	11888299	cgi9955	NC_133197.1	11877621	12007275	553237	-
NC_133197.1	11901741	11901985	cgi9956	NC_133197.1	11877621	12007275	553237	-
NC_133197.1	12057270	12057501	cgi9957	NC_133197.1	12004388	12081875	560062	+
NC_133197.1	12386306	12386562	cgi9958	NC_133197.1	12333698	12388419	58134	-
NC_133197.1	12587042	12587306	cgi9959	NC_133197.1	12564433	12589204	565795	-
NC_133197.1	12587042	12587306	cgi9959	NC_133197.1	12585114	12596371	141380184	+
NC_133197.1	12777247	12777590	cgi9960	NC_133197.1	12740597	12861202	30517	-
NC_133197.1	12812915	12813246	cgi9961	NC_133197.1	12740597	12861202	30517	-
NC_133197.1	13073483	13073750	cgi9963	NC_133197.1	13071248	13121157	141380187	-
NC_133197.1	13313187	13313419	cgi9964	NC_133197.1	13158541	13339708	571891	-
NC_133197.1	14502004	14502310	cgi9966	NC_133197.1	14067958	14540186	565136	-
NC_133197.1	14502004	14502310	cgi9966	NC_133197.1	14488677	14502217	141380196	-
NC_133197.1	14927973	14928238	cgi9967	NC_133197.1	14719522	14968441	103909578	-
NC_133197.1	15100246	15100495	cgi9968	NC_133197.1	15099672	15102659	798655	-
NC_133197.1	15234253	15234487	cgi9969	NC_133197.1	15220164	15264741	553367	+
NC_133197.1	15349590	15349814	cgi9970	NC_133197.1	15347519	15387811	100331214	+
NC_133197.1	15417377	15417580	cgi9971	NC_133197.1	15414932	15425996	321979	-
NC_133197.1	15477098	15477414	cgi9972	NC_133197.1	15453902	15510588	137488916	-
NC_133197.1	15507769	15508097	cgi9973	NC_133197.1	15453902	15510588	137488916	-
NC_133197.1	15507769	15508097	cgi9973	NC_133197.1	15505778	15532970	141380097	+
NC_133197.1	15618505	15618708	cgi9976	NC_133197.1	15616560	15621249	117508	+
NC_133197.1	15756141	15756457	cgi9977	NC_133197.1	15747855	15758478	568471	-
NC_133197.1	15867899	15868199	cgi9978	NC_133197.1	15835992	15870244	327439	-
NC_133197.1	16042035	16042318	cgi9979	NC_133197.1	16022235	16052961	565503	+
NC_133197.1	16081612	16082080	cgi9980	NC_133197.1	16056074	16084171	553591	-
NC_133197.1	16202124	16202748	cgi9981	NC_133197.1	16200061	16203545	359827	+
NC_133197.1	16241044	16241354	cgi9982	NC_133197.1	16239193	16250982	30766	+
NC_133197.1	16242983	16243607	cgi9983	NC_133197.1	16239193	16250982	30766	+
NC_133197.1	16249041	16249308	cgi9984	NC_133197.1	16239193	16250982	30766	+
NC_133197.1	16532336	16532560	cgi9987	NC_133197.1	16527966	16756317	556665	-
NC_133197.1	16540981	16541243	cgi9988	NC_133197.1	16527966	16756317	556665	-
NC_133197.1	16587595	16587859	cgi9989	NC_133197.1	16527966	16756317	556665	-
NC_133197.1	16679549	16679774	cgi9990	NC_133197.1	16527966	16756317	556665	-
NC_133197.1	16681234	16681629	cgi9991	NC_133197.1	16527966	16756317	556665	-
NC_133197.1	16869358	16869656	cgi9992	NC_133197.1	16805324	16881142	557221	+
NC_133197.1	16996706	16996982	cgi9993	NC_133197.1	16994802	17147950	555272	+
NC_133197.1	17172716	17172922	cgi9994	NC_133197.1	17160088	17184488	100005143	-
NC_133197.1	17172716	17172922	cgi9994	NC_133197.1	17169780	17177778	571377	-
NC_133197.1	17232792	17233138	cgi9995	NC_133197.1	17222552	17234829	555643	+
NC_133197.1	17346054	17346439	cgi9996	NC_133197.1	17305522	17348620	555849	-
NC_133197.1	17474691	17475121	cgi9997	NC_133197.1	17385935	17476986	100002292	-
NC_133197.1	17806208	17806512	cgi9998	NC_133197.1	17558195	17852953	559024	-
NC_133197.1	17949268	17949547	cgi9999	NC_133197.1	17925362	17954272	492692	-
NC_133197.1	17949268	17949547	cgi9999	NC_133197.1	17947225	17998293	110438274	+
NC_133197.1	17974115	17974328	cgi10000	NC_133197.1	17947225	17998293	110438274	+
NC_133197.1	18164430	18164675	cgi10001	NC_133197.1	18161406	18182287	557778	+
NC_133197.1	18255001	18255328	cgi10002	NC_133197.1	18252970	18264882	141380307	+
NC_133197.1	18451167	18451375	cgi10004	NC_133197.1	18430108	18456616	323713	-
NC_133197.1	18513531	18513772	cgi10005	NC_133197.1	18490303	18537283	557421	+
NC_133197.1	18638987	18639197	cgi10006	NC_133197.1	18632789	18651832	337692	+
NC_133197.1	18657772	18658329	cgi10007	NC_133197.1	18653873	18660753	141380308	-
NC_133197.1	18657772	18658329	cgi10007	NC_133197.1	18655747	18713427	557285	+
NC_133197.1	19491055	19491535	cgi10008	NC_133197.1	19474679	19492347	321842	+
NC_133197.1	19686451	19686673	cgi10009	NC_133197.1	19503394	19878907	568052	-
NC_133197.1	19730288	19730515	cgi10010	NC_133197.1	19503394	19878907	568052	-
NC_133197.1	19780739	19781035	cgi10011	NC_133197.1	19503394	19878907	568052	-
NC_133197.1	19826576	19826856	cgi10012	NC_133197.1	19503394	19878907	568052	-
NC_133197.1	19843234	19843486	cgi10013	NC_133197.1	19503394	19878907	568052	-
NC_133197.1	19925338	19925759	cgi10014	NC_133197.1	19875007	19928458	141380314	+
NC_133197.1	19972972	19973226	cgi10015	NC_133197.1	19968910	19987258	553700	-
NC_133197.1	20027310	20027600	cgi10016	NC_133197.1	20019956	20029734	565970	-
NC_133197.1	20102633	20102863	cgi10017	NC_133197.1	20041699	20103264	568618	+
NC_133197.1	20112128	20112387	cgi10018	NC_133197.1	20109475	20145226	568760	-
NC_133197.1	20112128	20112387	cgi10018	NC_133197.1	20108121	20118014	141380318	+
NC_133197.1	20195205	20195476	cgi10019	NC_133197.1	20166006	20197196	664768	-
NC_133197.1	20254165	20254452	cgi10020	NC_133197.1	20241013	20256451	563181	-
NC_133197.1	20260158	20260423	cgi10021	NC_133197.1	20258039	20272851	406712	-
NC_133197.1	20312732	20313896	cgi10022	NC_133197.1	20310533	20329689	565854	+
NC_133197.1	20391996	20392206	cgi10023	NC_133197.1	20389094	20393628	100000812	+
NC_133197.1	20661043	20661260	cgi10024	NC_133197.1	20630707	21004349	141380320	+
NC_133197.1	20737156	20737512	cgi10025	NC_133197.1	20630707	21004349	141380320	+
NC_133197.1	20737156	20737512	cgi10025	NC_133197.1	20666176	20739366	325221	-
NC_133197.1	20962929	20963174	cgi10026	NC_133197.1	20630707	21004349	141380320	+
NC_133197.1	20962929	20963174	cgi10026	NC_133197.1	20943386	20965145	406646	-
NC_133197.1	20962929	20963174	cgi10026	NC_133197.1	20960951	20976553	564665	+
NC_133197.1	21364974	21365525	cgi10027	NC_133197.1	21362926	21396779	564723	+
NC_133197.1	21470164	21470497	cgi10028	NC_133197.1	21467959	21520582	565013	+
NC_133197.1	21580437	21580695	cgi10029	NC_133197.1	21522350	21641445	564019	-
NC_133197.1	21612413	21612643	cgi10030	NC_133197.1	21522350	21641445	564019	-
NC_133197.1	21722561	21722790	cgi10031	NC_133197.1	21701525	21753347	563953	-
NC_133197.1	21750437	21751484	cgi10032	NC_133197.1	21701525	21753347	563953	-
NC_133197.1	22102586	22102934	cgi10034	NC_133197.1	22083136	22104829	80965	-
NC_133197.1	22102586	22102934	cgi10034	NC_133197.1	22101761	22122976	554960	+
NC_133197.1	22149266	22149696	cgi10035	NC_133197.1	22125319	22152098	563212	-
NC_133197.1	22149266	22149696	cgi10035	NC_133197.1	22148238	22159859	562881	+
NC_133197.1	22266401	22266624	cgi10036	NC_133197.1	22192302	22268585	562741	-
NC_133197.1	22266401	22266624	cgi10036	NC_133197.1	22266545	22277101	562123	+
NC_133197.1	22270512	22270957	cgi10037	NC_133197.1	22266545	22277101	562123	+
NC_133197.1	22420772	22421167	cgi10038	NC_133197.1	22331176	22472207	101884238	+
NC_133197.1	22541164	22541470	cgi10039	NC_133197.1	22476817	22565960	30749	-
NC_133197.1	22562014	22562533	cgi10040	NC_133197.1	22476817	22565960	30749	-
NC_133197.1	22562014	22562533	cgi10040	NC_133197.1	22560489	22567035	141380325	+
NC_133197.1	22655023	22655236	cgi10041	NC_133197.1	22600903	22657185	141380326	-
NC_133197.1	22671008	22671259	cgi10042	NC_133197.1	22670682	22708082	137488931	-
NC_133197.1	22671008	22671259	cgi10042	NC_133197.1	22670893	22672978	114482630	-
NC_133197.1	22671008	22671259	cgi10042	NC_133197.1	22671104	22673188	100033461	-
NC_133197.1	22705823	22706247	cgi10043	NC_133197.1	22670682	22708082	137488931	-
NC_133197.1	22814960	22815275	cgi10044	NC_133197.1	22814383	22899266	559154	-
NC_133197.1	22939699	22939918	cgi10045	NC_133197.1	22934384	23060405	445223	-
NC_133197.1	23104975	23105283	cgi10046	NC_133197.1	23102963	23301089	560720	+
NC_133197.1	23126115	23126355	cgi10047	NC_133197.1	23102963	23301089	560720	+
NC_133197.1	23144121	23144479	cgi10048	NC_133197.1	23102963	23301089	560720	+
NC_133197.1	23187187	23187443	cgi10049	NC_133197.1	23102963	23301089	560720	+
NC_133197.1	23259779	23260024	cgi10050	NC_133197.1	23102963	23301089	560720	+
NC_133197.1	23770753	23771053	cgi10051	NC_133197.1	23762395	23771594	141380103	+
NC_133197.1	23979173	23979687	cgi10052	NC_133197.1	23958677	23990483	404633	+
NC_133197.1	25352665	25352884	cgi10053	NC_133197.1	25350797	25384257	567031	+
NC_133197.1	25365116	25365577	cgi10054	NC_133197.1	25350797	25384257	567031	+
NC_133197.1	25877455	25878339	cgi10055	NC_133197.1	25796696	26063700	100007251	-
NC_133197.1	25877455	25878339	cgi10055	NC_133197.1	25869973	25880218	100005257	-
NC_133197.1	27185253	27185475	cgi10056	NC_133197.1	27183309	27215354	445091	+
NC_133197.1	27273777	27274097	cgi10057	NC_133197.1	27269356	27305089	102725534	-
NC_133197.1	27342629	27342929	cgi10058	NC_133197.1	27340753	27416759	100333702	+
NC_133197.1	27345813	27346121	cgi10059	NC_133197.1	27340753	27416759	100333702	+
NC_133197.1	27412900	27413135	cgi10060	NC_133197.1	27340753	27416759	100333702	+
NC_133197.1	27412900	27413135	cgi10060	NC_133197.1	27364397	27422268	141380291	-
NC_133197.1	27548964	27549717	cgi10061	NC_133197.1	27537660	27551497	567109	-
NC_133197.1	30674109	30674481	cgi10062	NC_133197.1	30672264	30719818	568138	+
NC_133197.1	30945438	30945719	cgi10063	NC_133197.1	30937687	30947651	799294	-
NC_133197.1	31518092	31518364	cgi10064	NC_133197.1	31481323	31524761	555476	-
NC_133197.1	31522345	31522813	cgi10065	NC_133197.1	31481323	31524761	555476	-
NC_133197.1	31586790	31587095	cgi10066	NC_133197.1	31563375	31715495	497540	-
NC_133197.1	32133678	32133906	cgi10067	NC_133197.1	31938425	32153624	556762	+
NC_133197.1	33584102	33584317	cgi10068	NC_133197.1	33574545	33589452	137488981	+
NC_133197.1	33768086	33768517	cgi10069	NC_133197.1	33754353	33769370	141380228	-
NC_133197.1	33768086	33768517	cgi10069	NC_133197.1	33766162	34165686	100536057	+
NC_133197.1	33987657	33987945	cgi10070	NC_133197.1	33766162	34165686	100536057	+
NC_133197.1	34184145	34186372	cgi10071	NC_133197.1	34182221	34189295	100136872	+
NC_133197.1	36598383	36598595	cgi10077	NC_133197.1	36596357	36607009	103909638	+
NC_133197.1	36739232	36739595	cgi10078	NC_133197.1	36674726	36838265	558560	+
NC_133197.1	36821362	36821597	cgi10079	NC_133197.1	36674726	36838265	558560	+
NC_133197.1	36952331	36952595	cgi10080	NC_133197.1	36857973	36954691	561685	-
NC_133197.1	37097062	37097812	cgi10081	NC_133197.1	37095124	37142366	30431	+
NC_133197.1	37109213	37109428	cgi10082	NC_133197.1	37095124	37142366	30431	+
NC_133197.1	37210525	37210909	cgi10083	NC_133197.1	37196093	37212813	394235	-
NC_133197.1	37222069	37223010	cgi10084	NC_133197.1	37220152	37277426	378875	+
NC_133197.1	37275661	37276148	cgi10085	NC_133197.1	37220152	37277426	378875	+
NC_133197.1	37302945	37303153	cgi10086	NC_133197.1	37287431	37330196	100000896	+
NC_133197.1	37320591	37320820	cgi10087	NC_133197.1	37287431	37330196	100000896	+
NC_133197.1	37502059	37502394	cgi10088	NC_133197.1	37497174	37535915	557276	-
NC_133197.1	37505927	37506188	cgi10089	NC_133197.1	37497174	37535915	557276	-
NC_133197.1	37941662	37941885	cgi10092	NC_133197.1	37895510	38393280	141380251	-
NC_133197.1	37941662	37941885	cgi10092	NC_133197.1	37899457	38043459	141380246	-
NC_133197.1	37941662	37941885	cgi10092	NC_133197.1	37939807	38028161	108181204	+
NC_133197.1	38076187	38076447	cgi10093	NC_133197.1	37895510	38393280	141380251	-
NC_133197.1	38111545	38111749	cgi10094	NC_133197.1	37895510	38393280	141380251	-
NC_133197.1	38263730	38264000	cgi10095	NC_133197.1	37895510	38393280	141380251	-
NC_133197.1	38869118	38869327	cgi10098	NC_133197.1	38867984	38912348	562808	-
NC_133197.1	38909995	38910393	cgi10099	NC_133197.1	38867984	38912348	562808	-
NC_133197.1	39071420	39071712	cgi10100	NC_133197.1	39062797	39173495	100329583	-
NC_133197.1	39154648	39155022	cgi10101	NC_133197.1	39062797	39173495	100329583	-
NC_133197.1	39454187	39454434	cgi10102	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39476144	39477063	cgi10103	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39476144	39477063	cgi10103	NC_133197.1	39475220	39479306	378723	-
NC_133197.1	39547058	39547275	cgi10104	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39601022	39601225	cgi10105	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39607516	39607733	cgi10106	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39641493	39641791	cgi10107	NC_133197.1	39403820	39664771	103909645	-
NC_133197.1	39761789	39762526	cgi10108	NC_133197.1	39759806	39766516	562053	+
NC_133197.1	39973245	39973488	cgi10109	NC_133197.1	39943196	39975379	402967	-
NC_133197.1	40175306	40175588	cgi10110	NC_133197.1	40137943	40177572	792998	-
NC_133197.1	40189493	40190044	cgi10111	NC_133197.1	40187438	40263644	568008	+
NC_133197.1	40346040	40346370	cgi10112	NC_133197.1	40319614	40347398	84702	+
NC_133197.1	40371601	40371925	cgi10113	NC_133197.1	40348568	40373952	777758	-
NC_133197.1	40423606	40423871	cgi10114	NC_133197.1	40400360	40423871	431719	-
NC_133197.1	40423606	40423871	cgi10114	NC_133197.1	40421625	40443204	563808	+
NC_133197.1	40441456	40441727	cgi10115	NC_133197.1	40421625	40443204	563808	+
NC_133197.1	40457820	40458427	cgi10116	NC_133197.1	40446960	40472739	563887	+
NC_133197.1	40469597	40470096	cgi10117	NC_133197.1	40446960	40472739	563887	+
NC_133197.1	40531924	40532226	cgi10118	NC_133197.1	40529158	40580940	100003170	-
NC_133197.1	40553482	40553724	cgi10119	NC_133197.1	40529158	40580940	100003170	-
NC_133197.1	40578514	40578929	cgi10120	NC_133197.1	40529158	40580940	100003170	-
NC_133197.1	40616650	40616871	cgi10123	NC_133197.1	40611313	40649396	553690	-
NC_133197.1	40803311	40803776	cgi10124	NC_133197.1	40709198	40805697	571137	-
NC_133197.1	41031659	41031955	cgi10126	NC_133197.1	41026043	41114121	30652	+
NC_133197.1	41118970	41119303	cgi10127	NC_133197.1	41113256	41130035	570299	+
NC_133197.1	41180715	41180953	cgi10128	NC_133197.1	41150902	41199387	570228	+
NC_133197.1	41204119	41204462	cgi10129	NC_133197.1	41201977	41239797	100331431	+
NC_133197.1	41275973	41276243	cgi10130	NC_133197.1	41241727	41288879	564478	+
NC_133197.1	41358222	41358432	cgi10131	NC_133197.1	41343821	41360499	141380271	-
NC_133197.1	41358222	41358432	cgi10131	NC_133197.1	41346645	41364434	141380272	+
NC_133198.1	34945	35161	cgi10133	NC_133198.1	25327	39589	768153	-
NC_133198.1	34945	35161	cgi10133	NC_133198.1	34693	44043	141380607	+
NC_133198.1	46782	47508	cgi10134	NC_133198.1	44641	52163	141380604	-
NC_133198.1	65417	65724	cgi10135	NC_133198.1	63157	71725	30176	+
NC_133198.1	137949	138167	cgi10136	NC_133198.1	72207	173422	798603	-
NC_133198.1	266321	266695	cgi10137	NC_133198.1	233030	270883	100001805	+
NC_133198.1	266321	266695	cgi10137	NC_133198.1	244564	381094	101885863	-
NC_133198.1	267074	267275	cgi10138	NC_133198.1	233030	270883	100001805	+
NC_133198.1	267074	267275	cgi10138	NC_133198.1	244564	381094	101885863	-
NC_133198.1	321017	321313	cgi10139	NC_133198.1	244564	381094	101885863	-
NC_133198.1	338454	338684	cgi10140	NC_133198.1	244564	381094	101885863	-
NC_133198.1	378558	379149	cgi10141	NC_133198.1	244564	381094	101885863	-
NC_133198.1	432316	432696	cgi10142	NC_133198.1	424520	440614	393309	+
NC_133198.1	440165	440422	cgi10143	NC_133198.1	424520	440614	393309	+
NC_133198.1	550985	551208	cgi10144	NC_133198.1	530546	553128	100538306	-
NC_133198.1	565819	566312	cgi10145	NC_133198.1	553400	568346	259190	-
NC_133198.1	618662	618885	cgi10146	NC_133198.1	599381	620859	553453	-
NC_133198.1	643950	644685	cgi10147	NC_133198.1	643429	649679	100000132	-
NC_133198.1	647227	647590	cgi10148	NC_133198.1	643429	649679	100000132	-
NC_133198.1	651335	651631	cgi10149	NC_133198.1	649137	661187	321658	+
NC_133198.1	670568	670775	cgi10150	NC_133198.1	663692	712285	30656	-
NC_133198.1	714991	715217	cgi10151	NC_133198.1	712892	726258	405815	+
NC_133198.1	721995	722207	cgi10152	NC_133198.1	712892	726258	405815	+
NC_133198.1	731171	731428	cgi10153	NC_133198.1	730879	753662	571706	-
NC_133198.1	786842	787101	cgi10154	NC_133198.1	776964	840237	114833	-
NC_133198.1	976104	976370	cgi10155	NC_133198.1	937725	978304	101882554	-
NC_133198.1	1158848	1159103	cgi10156	NC_133198.1	1138481	1161865	137489173	-
NC_133198.1	1158848	1159103	cgi10156	NC_133198.1	1153997	1186729	359838	+
NC_133198.1	1365086	1365302	cgi10157	NC_133198.1	1239794	1552819	100034367	+
NC_133198.1	1514699	1514946	cgi10158	NC_133198.1	1239794	1552819	100034367	+
NC_133198.1	1674612	1675048	cgi10159	NC_133198.1	1671313	1683151	393404	-
NC_133198.1	2054205	2054425	cgi10161	NC_133198.1	2040810	2157009	432371	-
NC_133198.1	2171894	2172172	cgi10162	NC_133198.1	2152582	2177606	141380613	+
NC_133198.1	2171894	2172172	cgi10162	NC_133198.1	2170837	2207007	561437	-
NC_133198.1	2204186	2204466	cgi10163	NC_133198.1	2170837	2207007	561437	-
NC_133198.1	2240527	2241822	cgi10164	NC_133198.1	2238779	2277581	100330483	+
NC_133198.1	2276264	2276469	cgi10165	NC_133198.1	2238779	2277581	100330483	+
NC_133198.1	2456884	2457230	cgi10166	NC_133198.1	2415652	2504596	101886810	+
NC_133198.1	2512532	2512819	cgi10167	NC_133198.1	2510631	2534386	30477	+
NC_133198.1	2792706	2792942	cgi10169	NC_133198.1	2789868	2873512	373867	+
NC_133198.1	2871381	2871692	cgi10170	NC_133198.1	2789868	2873512	373867	+
NC_133198.1	2908610	2908913	cgi10171	NC_133198.1	2906741	2915630	334006	+
NC_133198.1	2960695	2961113	cgi10172	NC_133198.1	2916322	3304892	100037310	+
NC_133198.1	2960695	2961113	cgi10172	NC_133198.1	2958845	3002547	141380616	-
NC_133198.1	2970338	2970570	cgi10173	NC_133198.1	2916322	3304892	100037310	+
NC_133198.1	2970338	2970570	cgi10173	NC_133198.1	2958845	3002547	141380616	-
